X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
83.72777,28.371882,0,0,233,2274.3,2017/07/08 01:08:20+00,,,,,,,,,,,,,,,,,,,,,
83.72777,28.371877,0,0,234,2274.3,2017/07/08 01:08:40+00,,,,,,,,,,,,,,,,,,,,,
83.727768,28.371866,0,0,235,2274.3,2017/07/08 01:08:53+00,,,,,,,,,,,,,,,,,,,,,
83.727774,28.371855,0,0,236,2274.5,2017/07/08 01:09:08+00,,,,,,,,,,,,,,,,,,,,,
83.727764,28.371848,0,0,237,2274.6,2017/07/08 01:09:21+00,,,,,,,,,,,,,,,,,,,,,
83.727756,28.371858,0,0,238,2274.4,2017/07/08 01:09:39+00,,,,,,,,,,,,,,,,,,,,,
83.727733,28.371862,0,0,239,2274.3,2017/07/08 01:09:54+00,,,,,,,,,,,,,,,,,,,,,
83.727729,28.371863,0,0,240,2274.3,2017/07/08 01:10:07+00,,,,,,,,,,,,,,,,,,,,,
83.72773,28.371879,0,0,241,2274.3,2017/07/08 01:10:12+00,,,,,,,,,,,,,,,,,,,,,
83.727683,28.371947,0,0,242,2274.4,2017/07/08 01:10:22+00,,,,,,,,,,,,,,,,,,,,,
83.727589,28.37199,0,0,243,2274.9,2017/07/08 01:10:32+00,,,,,,,,,,,,,,,,,,,,,
83.72749,28.372031,0,0,244,2276,2017/07/08 01:10:44+00,,,,,,,,,,,,,,,,,,,,,
83.727439,28.372041,0,0,245,2276.2,2017/07/08 01:10:50+00,,,,,,,,,,,,,,,,,,,,,
83.727401,28.372041,0,0,246,2276.1,2017/07/08 01:10:53+00,,,,,,,,,,,,,,,,,,,,,
83.727359,28.372053,0,0,247,2276.5,2017/07/08 01:10:57+00,,,,,,,,,,,,,,,,,,,,,
83.727278,28.372075,0,0,248,2278.4,2017/07/08 01:11:08+00,,,,,,,,,,,,,,,,,,,,,
83.727221,28.3721,0,0,249,2279.5,2017/07/08 01:11:24+00,,,,,,,,,,,,,,,,,,,,,
83.727121,28.372129,0,0,250,2281.6,2017/07/08 01:11:36+00,,,,,,,,,,,,,,,,,,,,,
83.727081,28.372124,0,0,251,2282.5,2017/07/08 01:11:40+00,,,,,,,,,,,,,,,,,,,,,
83.727031,28.372142,0,0,252,2283.9,2017/07/08 01:11:46+00,,,,,,,,,,,,,,,,,,,,,
83.726984,28.37214,0,0,253,2285.1,2017/07/08 01:11:55+00,,,,,,,,,,,,,,,,,,,,,
83.726972,28.372148,0,0,254,2285.3,2017/07/08 01:11:57+00,,,,,,,,,,,,,,,,,,,,,
83.726912,28.372182,0,0,255,2286.2,2017/07/08 01:12:07+00,,,,,,,,,,,,,,,,,,,,,
83.726769,28.37226,0,0,256,2289.9,2017/07/08 01:12:15+00,,,,,,,,,,,,,,,,,,,,,
83.726657,28.372329,0,0,257,2291.8,2017/07/08 01:12:28+00,,,,,,,,,,,,,,,,,,,,,
83.726566,28.372344,0,0,258,2291.9,2017/07/08 01:12:38+00,,,,,,,,,,,,,,,,,,,,,
83.726459,28.372371,0,0,259,2291.4,2017/07/08 01:12:49+00,,,,,,,,,,,,,,,,,,,,,
83.72638,28.37241,0,0,260,2290.8,2017/07/08 01:13:01+00,,,,,,,,,,,,,,,,,,,,,
83.726269,28.372469,0,0,261,2287.2,2017/07/08 01:13:10+00,,,,,,,,,,,,,,,,,,,,,
83.72613,28.372573,0,0,262,2290.2,2017/07/08 01:13:21+00,,,,,,,,,,,,,,,,,,,,,
83.726095,28.372567,0,0,263,2291.1,2017/07/08 01:13:24+00,,,,,,,,,,,,,,,,,,,,,
83.726038,28.372569,0,0,264,2292.5,2017/07/08 01:13:36+00,,,,,,,,,,,,,,,,,,,,,
83.725987,28.372656,0,0,265,2292.8,2017/07/08 01:13:48+00,,,,,,,,,,,,,,,,,,,,,
83.725967,28.372721,0,0,266,2290.6,2017/07/08 01:14:00+00,,,,,,,,,,,,,,,,,,,,,
83.725899,28.372798,0,0,267,2289.7,2017/07/08 01:14:11+00,,,,,,,,,,,,,,,,,,,,,
83.725666,28.372912,0,0,268,2288.6,2017/07/08 01:14:24+00,,,,,,,,,,,,,,,,,,,,,
83.725588,28.373005,0,0,269,2289.1,2017/07/08 01:14:38+00,,,,,,,,,,,,,,,,,,,,,
83.725572,28.373022,0,0,270,2289.2,2017/07/08 01:14:40+00,,,,,,,,,,,,,,,,,,,,,
83.725537,28.373092,0,0,271,2293.4,2017/07/08 01:14:52+00,,,,,,,,,,,,,,,,,,,,,
83.725529,28.37309,0,0,272,2293.8,2017/07/08 01:14:53+00,,,,,,,,,,,,,,,,,,,,,
83.725513,28.373115,0,0,273,2295,2017/07/08 01:15:04+00,,,,,,,,,,,,,,,,,,,,,
83.725432,28.373262,0,0,274,2297.7,2017/07/08 01:15:16+00,,,,,,,,,,,,,,,,,,,,,
83.725354,28.373423,0,0,275,2301.1,2017/07/08 01:15:28+00,,,,,,,,,,,,,,,,,,,,,
83.725231,28.373505,0,0,276,2303.2,2017/07/08 01:15:42+00,,,,,,,,,,,,,,,,,,,,,
83.72517,28.373605,0,0,277,2300.8,2017/07/08 01:15:54+00,,,,,,,,,,,,,,,,,,,,,
83.725136,28.373678,0,0,278,2301.3,2017/07/08 01:16:06+00,,,,,,,,,,,,,,,,,,,,,
83.725104,28.37368,0,0,279,2300.5,2017/07/08 01:16:18+00,,,,,,,,,,,,,,,,,,,,,
83.724969,28.373757,0,0,280,2299.3,2017/07/08 01:16:33+00,,,,,,,,,,,,,,,,,,,,,
83.724865,28.373802,0,0,281,2300.4,2017/07/08 01:16:49+00,,,,,,,,,,,,,,,,,,,,,
83.724745,28.373865,0,0,282,2301.8,2017/07/08 01:17:04+00,,,,,,,,,,,,,,,,,,,,,
83.72474,28.373892,0,0,283,2302.2,2017/07/08 01:17:17+00,,,,,,,,,,,,,,,,,,,,,
83.724692,28.373906,0,0,284,2303,2017/07/08 01:17:33+00,,,,,,,,,,,,,,,,,,,,,
83.724598,28.373946,0,0,285,2305.8,2017/07/08 01:17:49+00,,,,,,,,,,,,,,,,,,,,,
83.724501,28.373914,0,0,286,2309.5,2017/07/08 01:18:03+00,,,,,,,,,,,,,,,,,,,,,
83.724423,28.373891,0,0,287,2309.9,2017/07/08 01:18:21+00,,,,,,,,,,,,,,,,,,,,,
83.724333,28.373871,0,0,288,2310.1,2017/07/08 01:18:34+00,,,,,,,,,,,,,,,,,,,,,
83.724269,28.373861,0,0,289,2310.2,2017/07/08 01:18:50+00,,,,,,,,,,,,,,,,,,,,,
83.724306,28.373837,0,0,290,2310.3,2017/07/08 01:19:12+00,,,,,,,,,,,,,,,,,,,,,
83.724362,28.373852,0,0,291,2311.2,2017/07/08 01:19:32+00,,,,,,,,,,,,,,,,,,,,,
83.724238,28.373887,0,0,292,2314,2017/07/08 01:19:56+00,,,,,,,,,,,,,,,,,,,,,
83.724162,28.373932,0,0,293,2314.7,2017/07/08 01:20:08+00,,,,,,,,,,,,,,,,,,,,,
83.72394,28.374082,0,0,294,2314,2017/07/08 01:20:26+00,,,,,,,,,,,,,,,,,,,,,
83.723789,28.374107,0,0,295,2313.9,2017/07/08 01:20:40+00,,,,,,,,,,,,,,,,,,,,,
83.723765,28.374106,0,0,296,2313.9,2017/07/08 01:20:53+00,,,,,,,,,,,,,,,,,,,,,
83.723703,28.374161,0,0,297,2313.7,2017/07/08 01:21:00+00,,,,,,,,,,,,,,,,,,,,,
83.723605,28.374242,0,0,298,2315.7,2017/07/08 01:21:14+00,,,,,,,,,,,,,,,,,,,,,
83.723497,28.374332,0,0,299,2319,2017/07/08 01:21:28+00,,,,,,,,,,,,,,,,,,,,,
83.723385,28.374391,0,0,300,2323.2,2017/07/08 01:21:43+00,,,,,,,,,,,,,,,,,,,,,
83.723297,28.374456,0,0,301,2325.8,2017/07/08 01:21:57+00,,,,,,,,,,,,,,,,,,,,,
83.723153,28.374509,0,0,302,2328.9,2017/07/08 01:22:12+00,,,,,,,,,,,,,,,,,,,,,
83.723075,28.374565,0,0,303,2331.1,2017/07/08 01:22:23+00,,,,,,,,,,,,,,,,,,,,,
83.72296,28.374612,0,0,304,2331.8,2017/07/08 01:22:35+00,,,,,,,,,,,,,,,,,,,,,
83.722844,28.374725,0,0,305,2330.8,2017/07/08 01:22:46+00,,,,,,,,,,,,,,,,,,,,,
83.722704,28.374825,0,0,306,2329.9,2017/07/08 01:23:00+00,,,,,,,,,,,,,,,,,,,,,
83.72258,28.374842,0,0,307,2331.4,2017/07/08 01:23:12+00,,,,,,,,,,,,,,,,,,,,,
83.722553,28.374853,0,0,308,2331.9,2017/07/08 01:23:20+00,,,,,,,,,,,,,,,,,,,,,
83.722609,28.37488,0,0,309,2331,2017/07/08 01:23:33+00,,,,,,,,,,,,,,,,,,,,,
83.722462,28.374931,0,0,310,2336.1,2017/07/08 01:23:46+00,,,,,,,,,,,,,,,,,,,,,
83.722404,28.375027,0,0,311,2344.2,2017/07/08 01:23:57+00,,,,,,,,,,,,,,,,,,,,,
83.722298,28.375179,0,0,312,2349.9,2017/07/08 01:24:13+00,,,,,,,,,,,,,,,,,,,,,
83.722181,28.375252,0,0,313,2353.2,2017/07/08 01:24:29+00,,,,,,,,,,,,,,,,,,,,,
83.722002,28.375357,0,0,314,2357.4,2017/07/08 01:25:00+00,,,,,,,,,,,,,,,,,,,,,
83.721926,28.375418,0,0,315,2361.8,2017/07/08 01:25:16+00,,,,,,,,,,,,,,,,,,,,,
83.721856,28.375493,0,0,316,2366.1,2017/07/08 01:25:32+00,,,,,,,,,,,,,,,,,,,,,
83.72184,28.37552,0,0,317,2367.3,2017/07/08 01:25:46+00,,,,,,,,,,,,,,,,,,,,,
83.72179,28.375578,0,0,318,2369.4,2017/07/08 01:26:01+00,,,,,,,,,,,,,,,,,,,,,
83.721627,28.375673,0,0,319,2371.4,2017/07/08 01:26:15+00,,,,,,,,,,,,,,,,,,,,,
83.721567,28.375711,0,0,320,2373.7,2017/07/08 01:26:29+00,,,,,,,,,,,,,,,,,,,,,
83.721353,28.375837,0,0,321,2380,2017/07/08 01:26:44+00,,,,,,,,,,,,,,,,,,,,,
83.721253,28.37584,0,0,322,2382.1,2017/07/08 01:26:56+00,,,,,,,,,,,,,,,,,,,,,
83.721133,28.375735,0,0,323,2381.3,2017/07/08 01:27:10+00,,,,,,,,,,,,,,,,,,,,,
83.72106,28.375693,0,0,324,2378.4,2017/07/08 01:27:24+00,,,,,,,,,,,,,,,,,,,,,
83.721076,28.375693,0,0,325,2377.9,2017/07/08 01:27:38+00,,,,,,,,,,,,,,,,,,,,,
83.721045,28.37571,0,0,326,2376.2,2017/07/08 01:27:52+00,,,,,,,,,,,,,,,,,,,,,
83.72079,28.375783,0,0,327,2371.2,2017/07/08 01:28:06+00,,,,,,,,,,,,,,,,,,,,,
83.720742,28.375808,0,0,328,2371.2,2017/07/08 01:28:13+00,,,,,,,,,,,,,,,,,,,,,
83.720646,28.375852,0,0,329,2373.5,2017/07/08 01:28:23+00,,,,,,,,,,,,,,,,,,,,,
83.72057,28.375889,0,0,330,2377.4,2017/07/08 01:28:38+00,,,,,,,,,,,,,,,,,,,,,
83.720481,28.375899,0,0,331,2380,2017/07/08 01:28:52+00,,,,,,,,,,,,,,,,,,,,,
83.720385,28.375951,0,0,332,2382.5,2017/07/08 01:29:04+00,,,,,,,,,,,,,,,,,,,,,
83.720269,28.375988,0,0,333,2382.9,2017/07/08 01:29:16+00,,,,,,,,,,,,,,,,,,,,,
83.720167,28.375997,0,0,334,2384.1,2017/07/08 01:29:28+00,,,,,,,,,,,,,,,,,,,,,
83.720018,28.376017,0,0,335,2384.4,2017/07/08 01:29:44+00,,,,,,,,,,,,,,,,,,,,,
83.719843,28.376031,0,0,336,2388.3,2017/07/08 01:30:00+00,,,,,,,,,,,,,,,,,,,,,
83.719725,28.37601,0,0,337,2392.6,2017/07/08 01:30:15+00,,,,,,,,,,,,,,,,,,,,,
83.71963,28.376004,0,0,338,2392.8,2017/07/08 01:30:28+00,,,,,,,,,,,,,,,,,,,,,
83.71946,28.375991,0,0,339,2395.2,2017/07/08 01:30:43+00,,,,,,,,,,,,,,,,,,,,,
83.719349,28.375987,0,0,340,2396.3,2017/07/08 01:30:58+00,,,,,,,,,,,,,,,,,,,,,
83.719273,28.376043,0,0,341,2395.7,2017/07/08 01:31:13+00,,,,,,,,,,,,,,,,,,,,,
83.719177,28.37607,0,0,342,2396.1,2017/07/08 01:31:29+00,,,,,,,,,,,,,,,,,,,,,
83.719047,28.375995,0,0,343,2393.9,2017/07/08 01:31:44+00,,,,,,,,,,,,,,,,,,,,,
83.718999,28.375912,0,0,344,2392.6,2017/07/08 01:31:57+00,,,,,,,,,,,,,,,,,,,,,
83.718899,28.375886,0,0,345,2392.1,2017/07/08 01:32:10+00,,,,,,,,,,,,,,,,,,,,,
83.718838,28.375872,0,0,346,2392,2017/07/08 01:32:22+00,,,,,,,,,,,,,,,,,,,,,
83.718717,28.375854,0,0,347,2396.9,2017/07/08 01:32:35+00,,,,,,,,,,,,,,,,,,,,,
83.718588,28.375896,0,0,348,2393.6,2017/07/08 01:32:48+00,,,,,,,,,,,,,,,,,,,,,
83.718591,28.375898,0,0,349,2393.5,2017/07/08 01:32:49+00,,,,,,,,,,,,,,,,,,,,,
83.718493,28.375937,0,0,350,2393,2017/07/08 01:33:02+00,,,,,,,,,,,,,,,,,,,,,
83.718388,28.375925,0,0,351,2392.7,2017/07/08 01:33:15+00,,,,,,,,,,,,,,,,,,,,,
83.71824,28.375914,0,0,352,2390.9,2017/07/08 01:33:33+00,,,,,,,,,,,,,,,,,,,,,
83.718145,28.375931,0,0,353,2387.4,2017/07/08 01:33:45+00,,,,,,,,,,,,,,,,,,,,,
83.718007,28.375909,0,0,354,2381.9,2017/07/08 01:33:58+00,,,,,,,,,,,,,,,,,,,,,
83.717872,28.375911,0,0,355,2388.4,2017/07/08 01:34:13+00,,,,,,,,,,,,,,,,,,,,,
83.717756,28.375865,0,0,356,2388.2,2017/07/08 01:34:26+00,,,,,,,,,,,,,,,,,,,,,
83.717624,28.375815,0,0,357,2389.2,2017/07/08 01:34:38+00,,,,,,,,,,,,,,,,,,,,,
83.717631,28.375735,0,0,358,2392.6,2017/07/08 01:34:52+00,,,,,,,,,,,,,,,,,,,,,
83.717511,28.375801,0,0,359,2395.9,2017/07/08 01:35:07+00,,,,,,,,,,,,,,,,,,,,,
83.717576,28.37584,0,0,360,2396.8,2017/07/08 01:35:20+00,,,,,,,,,,,,,,,,,,,,,
83.717618,28.375883,0,0,361,2397.3,2017/07/08 01:35:28+00,,,,,,,,,,,,,,,,,,,,,
83.71762,28.376033,0,0,362,2401.5,2017/07/08 01:35:40+00,,,,,,,,,,,,,,,,,,,,,
83.717618,28.376109,0,0,363,2405.5,2017/07/08 01:35:54+00,,,,,,,,,,,,,,,,,,,,,
83.717508,28.376252,0,0,364,2415.2,2017/07/08 01:36:12+00,,,,,,,,,,,,,,,,,,,,,
83.717492,28.376388,0,0,365,2423.4,2017/07/08 01:36:27+00,,,,,,,,,,,,,,,,,,,,,
83.717533,28.376475,0,0,366,2428,2017/07/08 01:36:42+00,,,,,,,,,,,,,,,,,,,,,
83.717537,28.376563,0,0,367,2429.5,2017/07/08 01:36:54+00,,,,,,,,,,,,,,,,,,,,,
83.717493,28.376702,0,0,368,2424.7,2017/07/08 01:37:08+00,,,,,,,,,,,,,,,,,,,,,
83.717484,28.376795,0,0,369,2423.9,2017/07/08 01:37:21+00,,,,,,,,,,,,,,,,,,,,,
83.717592,28.376929,0,0,370,2425.4,2017/07/08 01:37:34+00,,,,,,,,,,,,,,,,,,,,,
83.717612,28.377091,0,0,371,2427.5,2017/07/08 01:37:50+00,,,,,,,,,,,,,,,,,,,,,
83.717549,28.377216,0,0,372,2427.3,2017/07/08 01:38:05+00,,,,,,,,,,,,,,,,,,,,,
83.717462,28.377444,0,0,373,2429.1,2017/07/08 01:38:21+00,,,,,,,,,,,,,,,,,,,,,
83.717426,28.37762,0,0,374,2429.3,2017/07/08 01:38:36+00,,,,,,,,,,,,,,,,,,,,,
83.717402,28.377691,0,0,375,2428.5,2017/07/08 01:38:46+00,,,,,,,,,,,,,,,,,,,,,
83.717302,28.377806,0,0,376,2425.8,2017/07/08 01:38:58+00,,,,,,,,,,,,,,,,,,,,,
83.7173,28.377814,0,0,377,2425.6,2017/07/08 01:38:59+00,,,,,,,,,,,,,,,,,,,,,
83.717211,28.377831,0,0,378,2424,2017/07/08 01:39:11+00,,,,,,,,,,,,,,,,,,,,,
83.717188,28.377851,0,0,379,2423.7,2017/07/08 01:39:13+00,,,,,,,,,,,,,,,,,,,,,
83.717044,28.377931,0,0,380,2422.3,2017/07/08 01:39:26+00,,,,,,,,,,,,,,,,,,,,,
83.716982,28.377993,0,0,381,2422,2017/07/08 01:39:39+00,,,,,,,,,,,,,,,,,,,,,
83.716784,28.378125,0,0,382,2423.3,2017/07/08 01:39:54+00,,,,,,,,,,,,,,,,,,,,,
83.716767,28.378201,0,0,383,2424.2,2017/07/08 01:40:05+00,,,,,,,,,,,,,,,,,,,,,
83.716766,28.378248,0,0,384,2425.2,2017/07/08 01:40:17+00,,,,,,,,,,,,,,,,,,,,,
83.716759,28.378273,0,0,385,2425.7,2017/07/08 01:40:29+00,,,,,,,,,,,,,,,,,,,,,
83.716573,28.378241,0,0,386,2425.8,2017/07/08 01:40:44+00,,,,,,,,,,,,,,,,,,,,,
83.716497,28.378312,0,0,387,2425.1,2017/07/08 01:40:57+00,,,,,,,,,,,,,,,,,,,,,
83.716437,28.378313,0,0,388,2424.5,2017/07/08 01:41:06+00,,,,,,,,,,,,,,,,,,,,,
83.716371,28.378413,0,0,389,2424.2,2017/07/08 01:41:18+00,,,,,,,,,,,,,,,,,,,,,
83.716271,28.378512,0,0,390,2424.5,2017/07/08 01:41:31+00,,,,,,,,,,,,,,,,,,,,,
83.71622,28.378655,0,0,391,2424.3,2017/07/08 01:41:46+00,,,,,,,,,,,,,,,,,,,,,
83.716123,28.378726,0,0,392,2423.5,2017/07/08 01:42:00+00,,,,,,,,,,,,,,,,,,,,,
83.715993,28.37879,0,0,393,2424.7,2017/07/08 01:42:13+00,,,,,,,,,,,,,,,,,,,,,
83.715882,28.378892,0,0,394,2427.1,2017/07/08 01:42:25+00,,,,,,,,,,,,,,,,,,,,,
83.71579,28.378873,0,0,395,2429,2017/07/08 01:42:36+00,,,,,,,,,,,,,,,,,,,,,
83.71576,28.378877,0,0,396,2429.6,2017/07/08 01:42:54+00,,,,,,,,,,,,,,,,,,,,,
83.715706,28.378923,0,0,397,2431.3,2017/07/08 01:43:14+00,,,,,,,,,,,,,,,,,,,,,
83.715556,28.378935,0,0,398,2433.2,2017/07/08 01:43:34+00,,,,,,,,,,,,,,,,,,,,,
83.715435,28.378945,0,0,399,2434.1,2017/07/08 01:43:51+00,,,,,,,,,,,,,,,,,,,,,
83.715248,28.378785,0,0,400,2436.9,2017/07/08 01:44:09+00,,,,,,,,,,,,,,,,,,,,,
83.715229,28.378788,0,0,401,2437.1,2017/07/08 01:44:21+00,,,,,,,,,,,,,,,,,,,,,
83.715223,28.378785,0,0,402,2437.2,2017/07/08 01:44:38+00,,,,,,,,,,,,,,,,,,,,,
83.715254,28.378757,0,0,403,2437.5,2017/07/08 01:44:52+00,,,,,,,,,,,,,,,,,,,,,
83.71525,28.378752,0,0,404,2437.6,2017/07/08 01:44:53+00,,,,,,,,,,,,,,,,,,,,,
83.715226,28.378711,0,0,405,2437.6,2017/07/08 01:45:05+00,,,,,,,,,,,,,,,,,,,,,
83.715167,28.378718,0,0,406,2437.6,2017/07/08 01:45:16+00,,,,,,,,,,,,,,,,,,,,,
83.715079,28.378761,0,0,407,2437.2,2017/07/08 01:45:28+00,,,,,,,,,,,,,,,,,,,,,
83.714954,28.378771,0,0,408,2436.4,2017/07/08 01:45:41+00,,,,,,,,,,,,,,,,,,,,,
83.714911,28.378813,0,0,409,2436.3,2017/07/08 01:45:54+00,,,,,,,,,,,,,,,,,,,,,
83.71487,28.378845,0,0,410,2436.3,2017/07/08 01:46:12+00,,,,,,,,,,,,,,,,,,,,,
83.714814,28.378865,0,0,411,2436.4,2017/07/08 01:46:24+00,,,,,,,,,,,,,,,,,,,,,
83.714776,28.378912,0,0,412,2436.6,2017/07/08 01:46:37+00,,,,,,,,,,,,,,,,,,,,,
83.714733,28.378996,0,0,413,2437.2,2017/07/08 01:46:50+00,,,,,,,,,,,,,,,,,,,,,
83.714679,28.379028,0,0,414,2437.5,2017/07/08 01:47:03+00,,,,,,,,,,,,,,,,,,,,,
83.714685,28.379074,0,0,415,2437.5,2017/07/08 01:47:14+00,,,,,,,,,,,,,,,,,,,,,
83.714662,28.379105,0,0,416,2437.5,2017/07/08 01:47:27+00,,,,,,,,,,,,,,,,,,,,,
83.714638,28.379214,0,0,417,2437.6,2017/07/08 01:47:43+00,,,,,,,,,,,,,,,,,,,,,
83.71463,28.379328,0,0,418,2438.7,2017/07/08 01:47:59+00,,,,,,,,,,,,,,,,,,,,,
83.714591,28.379361,0,0,419,2439.5,2017/07/08 01:48:13+00,,,,,,,,,,,,,,,,,,,,,
83.714659,28.379436,0,0,420,2441.4,2017/07/08 01:48:24+00,,,,,,,,,,,,,,,,,,,,,
83.714663,28.379475,0,0,421,2442,2017/07/08 01:48:36+00,,,,,,,,,,,,,,,,,,,,,
83.71464,28.379594,0,0,422,2442.5,2017/07/08 01:48:50+00,,,,,,,,,,,,,,,,,,,,,
83.714618,28.37966,0,0,423,2442.5,2017/07/08 01:49:05+00,,,,,,,,,,,,,,,,,,,,,
83.714658,28.379716,0,0,424,2442.6,2017/07/08 01:49:25+00,,,,,,,,,,,,,,,,,,,,,
83.714682,28.379777,0,0,425,2442.4,2017/07/08 01:49:45+00,,,,,,,,,,,,,,,,,,,,,
83.714752,28.379896,0,0,426,2444,2017/07/08 01:50:03+00,,,,,,,,,,,,,,,,,,,,,
83.714774,28.379984,0,0,427,2445.5,2017/07/08 01:50:19+00,,,,,,,,,,,,,,,,,,,,,
83.714811,28.380029,0,0,428,2447.3,2017/07/08 01:50:38+00,,,,,,,,,,,,,,,,,,,,,
83.714919,28.380116,0,0,429,2449.7,2017/07/08 01:50:57+00,,,,,,,,,,,,,,,,,,,,,
83.714853,28.38015,0,0,430,2452,2017/07/08 01:51:13+00,,,,,,,,,,,,,,,,,,,,,
83.714812,28.380261,0,0,431,2456,2017/07/08 01:51:29+00,,,,,,,,,,,,,,,,,,,,,
83.714736,28.380201,0,0,432,2456.5,2017/07/08 01:51:45+00,,,,,,,,,,,,,,,,,,,,,
83.714669,28.380241,0,0,433,2459.9,2017/07/08 01:52:14+00,,,,,,,,,,,,,,,,,,,,,
83.714619,28.38033,0,0,434,2463.9,2017/07/08 01:52:29+00,,,,,,,,,,,,,,,,,,,,,
83.71465,28.380401,0,0,435,2466.8,2017/07/08 01:52:45+00,,,,,,,,,,,,,,,,,,,,,
83.71473,28.380446,0,0,436,2470.1,2017/07/08 01:52:58+00,,,,,,,,,,,,,,,,,,,,,
83.714736,28.380539,0,0,437,2471.3,2017/07/08 01:53:12+00,,,,,,,,,,,,,,,,,,,,,
83.714669,28.38073,0,0,438,2474.9,2017/07/08 01:53:26+00,,,,,,,,,,,,,,,,,,,,,
83.714626,28.380815,0,0,439,2477.4,2017/07/08 01:53:38+00,,,,,,,,,,,,,,,,,,,,,
83.714579,28.380872,0,0,440,2477.6,2017/07/08 01:53:52+00,,,,,,,,,,,,,,,,,,,,,
83.714524,28.380939,0,0,441,2479.6,2017/07/08 01:54:07+00,,,,,,,,,,,,,,,,,,,,,
83.714597,28.38097,0,0,442,2480.9,2017/07/08 01:54:23+00,,,,,,,,,,,,,,,,,,,,,
83.714478,28.381023,0,0,443,2479.7,2017/07/08 01:54:37+00,,,,,,,,,,,,,,,,,,,,,
83.71438,28.381069,0,0,444,2481.6,2017/07/08 01:54:53+00,,,,,,,,,,,,,,,,,,,,,
83.71429,28.38114,0,0,445,2485.6,2017/07/08 01:55:07+00,,,,,,,,,,,,,,,,,,,,,
83.714243,28.381198,0,0,446,2488.5,2017/07/08 01:55:21+00,,,,,,,,,,,,,,,,,,,,,
83.714224,28.381275,0,0,447,2490.1,2017/07/08 01:55:34+00,,,,,,,,,,,,,,,,,,,,,
83.714192,28.38136,0,0,448,2491.6,2017/07/08 01:55:50+00,,,,,,,,,,,,,,,,,,,,,
83.714196,28.381467,0,0,449,2493.6,2017/07/08 01:56:06+00,,,,,,,,,,,,,,,,,,,,,
83.714164,28.381527,0,0,450,2494.7,2017/07/08 01:56:20+00,,,,,,,,,,,,,,,,,,,,,
83.714124,28.381578,0,0,451,2495.5,2017/07/08 01:56:32+00,,,,,,,,,,,,,,,,,,,,,
83.714139,28.381632,0,0,452,2495.5,2017/07/08 01:56:45+00,,,,,,,,,,,,,,,,,,,,,
83.71414,28.381753,0,0,453,2498.6,2017/07/08 01:57:02+00,,,,,,,,,,,,,,,,,,,,,
83.71414,28.38184,0,0,454,2501.8,2017/07/08 01:57:17+00,,,,,,,,,,,,,,,,,,,,,
83.714133,28.381933,0,0,455,2505.9,2017/07/08 01:57:28+00,,,,,,,,,,,,,,,,,,,,,
83.714154,28.382023,0,0,456,2509.2,2017/07/08 01:57:42+00,,,,,,,,,,,,,,,,,,,,,
83.71417,28.382147,0,0,457,2510.8,2017/07/08 01:57:56+00,,,,,,,,,,,,,,,,,,,,,
83.714091,28.382251,0,0,458,2512.1,2017/07/08 01:58:10+00,,,,,,,,,,,,,,,,,,,,,
83.714052,28.382324,0,0,459,2512.3,2017/07/08 01:58:23+00,,,,,,,,,,,,,,,,,,,,,
83.714008,28.382392,0,0,460,2513.2,2017/07/08 01:58:34+00,,,,,,,,,,,,,,,,,,,,,
83.713915,28.382468,0,0,461,2514.7,2017/07/08 01:58:49+00,,,,,,,,,,,,,,,,,,,,,
83.713883,28.382649,0,0,462,2518,2017/07/08 01:59:05+00,,,,,,,,,,,,,,,,,,,,,
83.713901,28.382632,0,0,463,2518.7,2017/07/08 01:59:25+00,,,,,,,,,,,,,,,,,,,,,
83.713898,28.382634,0,0,464,2518.8,2017/07/08 01:59:46+00,,,,,,,,,,,,,,,,,,,,,
83.713904,28.382757,0,0,465,2521.1,2017/07/08 02:00:26+00,,,,,,,,,,,,,,,,,,,,,
83.713955,28.382742,0,0,466,2521.7,2017/07/08 02:00:42+00,,,,,,,,,,,,,,,,,,,,,
83.713885,28.382655,0,0,467,2520.4,2017/07/08 02:00:54+00,,,,,,,,,,,,,,,,,,,,,
83.713846,28.382613,0,0,468,2519.5,2017/07/08 02:01:01+00,,,,,,,,,,,,,,,,,,,,,
83.713786,28.382621,0,0,469,2518.7,2017/07/08 02:01:16+00,,,,,,,,,,,,,,,,,,,,,
83.713754,28.382592,0,0,470,2517.8,2017/07/08 02:01:30+00,,,,,,,,,,,,,,,,,,,,,
83.713741,28.382562,0,0,471,2516.9,2017/07/08 02:01:44+00,,,,,,,,,,,,,,,,,,,,,
83.713703,28.382525,0,0,472,2516.4,2017/07/08 02:01:59+00,,,,,,,,,,,,,,,,,,,,,
83.713617,28.382581,0,0,473,2516.9,2017/07/08 02:02:12+00,,,,,,,,,,,,,,,,,,,,,
83.713498,28.382642,0,0,474,2520,2017/07/08 02:02:21+00,,,,,,,,,,,,,,,,,,,,,
83.71346,28.382722,0,0,475,2523,2017/07/08 02:02:36+00,,,,,,,,,,,,,,,,,,,,,
83.713348,28.382889,0,0,476,2528.3,2017/07/08 02:02:53+00,,,,,,,,,,,,,,,,,,,,,
